1000
-264 851 804
-459 -986 386
868 -413 93
-478 -56 -394
-296 301 188
615 550 -428
330 -278 -337
76 -401 -540
-112 -280 51
-142 882 297
178 400 713
433 -737 661
-567 810 636
-54 -871 653
297 796 297
-390 -549 809
974 -641 289
740 52 901
-177 -984 779
231 -866 -101
-185 -642 714
37 -786 450
-628 921 833
613 395 -96
37 -438 -361
-867 -347 603
554 -987 140
312 856 570
-455 13 518
-738 633 -276
517 605 -132
482 -255 -490
738 455 388
831 855 289
-260 -760 895
1 -519 6
0 145 -660
610 877 631
557 204 -604
-496 -770 51
251 -707 -770
-73 222 231
-368 776 382
839 -628 546
-260 905 -708
-316 818 -633
206 780 -486
-611 800 76
650 610 -26
690 947 270
629 -227 -843
985 -3 -330
-557 884 -544
736 -602 105
208 -261 -598
-116 509 100
994 -417 768
-606 180 469
756 723 -966
-31 24 -679
674 -60 271
-94 -856 648
627 263 -89
-432 373 -232
184 -854 -378
93 788 -406
-108 760 -396
808 -363 -113
61 -526 234
996 -85 695
428 -784 -570
-577 -124 -929
988 -158 -9
974 -275 298
26 256 -468
210 201 -173
153 89 -360
-894 -590 -570
955 774 -76
-782 -537 -313
404 115 -896
145 -533 656
-960 233 777
-298 244 500
-948 -585 -223
62 792 -462
648 377 965
328 -615 627
36 -619 729
-343 -854 -809
-707 953 -746
398 -212 696
-419 -894 320
632 993 820
-868 645 362
-702 414 392
126 10 776
-79 565 853
-540 -969 -601
-167 -685 302
-545 212 -69
767 -283 -428
963 -408 -615
336 505 931
594 335 943
444 -803 -317
172 670 745
-761 -735 -892
-929 -304 961
399 794 530
509 604 -956
308 -113 871
-256 636 -937
-25 -855 299
-720 -907 724
-564 230 29
-789 256 -817
633 56 -900
830 -190 -366
48 -973 584
-539 -116 -211
-326 -985 585
-83 -430 -775
-157 -715 -438
-988 -487 -397
-218 -669 683
-154 -294 -423
-751 -850 -308
987 -211 -106
-766 726 -236
-599 270 -649
759 -657 -647
-418 149 -597
-1000 -536 61
990 296 -72
-88 112 114
-590 434 250
-683 -715 -84
-342 819 -432
425 629 15
846 -217 -7
-858 857 -151
-914 568 77
931 817 -917
862 251 590
595 -983 468
758 -288 -755
825 -45 -569
-360 -486 -35
230 -655 526
371 -712 890
-27 -526 -65
768 -876 -891
528 -65 91
-515 118 -938
107 841 555
753 -339 -343
152 104 905
878 -518 333
608 -169 846
-155 -236 -378
-982 -906 238
-81 -371 931
-825 -361 238
-403 -231 -500
-597 858 258
-183 542 368
447 -365 464
950 -479 349
274 -482 623
-134 119 -843
-673 -210 477
-47 724 -729
-762 -462 255
-216 -625 557
774 39 -313
-488 1 -64
-843 -948 -52
-369 593 -588
361 -907 172
288 197 436
624 -434 -222
663 -439 912
576 -506 817
182 823 -976
-287 387 484
-877 567 -620
-272 -384 -960
-934 552 611
-412 563 874
-39 698 -708
771 584 -275
354 73 -304
-52 894 565
305 393 990
-475 -344 -225
831 -995 -619
-48 -877 -508
731 -9 45
174 28 208
635 -593 -644
34 -912 141
257 -865 224
-867 -732 -497
35 899 -601
-214 658 -320
508 -159 -675
835 -751 359
-514 825 -284
-557 798 -416
731 681 129
284 297 772
473 889 14
-15 -349 64
-182 690 878
939 8 492
899 -789 -863
-463 -934 -177
549 395 571
-173 71 -365
506 43 593
391 598 352
253 -452 -120
-577 402 66
-835 -637 -500
417 374 599
-112 -929 -208
195 -616 321
-294 -773 208
-228 -915 469
301 -29 535
-223 -573 569
478 -805 599
984 -271 216
380 -183 -930
669 -632 -537
-763 -257 101
-134 122 968
604 819 -708
-972 -602 -346
786 -880 -75
-866 -509 587
979 304 -817
363 -828 399
914 739 -985
-930 -708 -165
-818 -674 -611
-461 -314 -565
-540 -690 -925
860 -209 -581
-128 501 -194
356 823 -471
12 -545 90
-153 -979 -1
-792 775 21
-957 375 894
398 -150 -339
789 887 804
348 -685 -526
-973 126 16
-472 -409 -258
376 -226 669
-531 831 -195
-938 -907 -457
-144 -159 -176
671 -128 253
-464 -857 -632
-529 -83 -256
688 670 987
-472 -26 876
976 -644 -825
590 845 406
737 -804 923
32 732 359
-176 -537 -631
723 -601 -222
-607 -626 -927
-863 123 -633
430 331 161
-387 -224 63
670 570 -991
110 401 946
-996 251 658
164 -966 380
-429 -141 -730
76 233 -451
-650 -55 -416
-40 265 -743
315 38 -708
-262 743 -956
160 647 320
117 -433 -435
880 -172 483
-255 894 809
-740 -204 -181
-846 926 809
-145 590 -151
-900 188 434
517 93 291
-921 -33 523
503 -281 550
268 -905 813
-110 102 -660
989 984 465
968 44 -602
-302 488 -523
972 -979 -306
185 -130 -152
175 -698 -138
-741 235 610
573 852 835
-532 -957 688
-914 -996 -641
-55 135 -543
977 -872 508
447 -76 697
971 -154 925
-476 865 452
101 -6 -253
893 -276 180
-173 -227 -922
896 515 263
-868 -422 -594
-171 -676 -497
344 385 732
-888 -253 229
-121 -791 -144
-971 781 -456
-811 842 856
552 936 972
-79 393 -63
113 -511 553
414 -850 -85
845 65 -195
605 -190 426
312 -66 555
-77 906 -552
-347 -82 -242
669 546 641
-640 -659 -511
-839 357 895
810 -156 910
-809 584 -819
657 750 682
639 901 -890
387 38 462
-278 -742 -590
-452 127 -784
24 352 147
176 -839 6
-159 -344 -430
-728 -213 206
-983 927 800
138 615 -252
717 -135 -786
-112 579 -842
171 865 640
-933 797 -292
495 -424 -784
-838 -155 -428
-428 153 319
-725 -868 247
-309 -682 -52
-397 -488 866
572 -547 944
462 141 586
439 551 42
562 -637 968
423 -477 -490
-464 538 914
906 -514 -493
210 -391 -656
483 -437 694
720 59 869
-664 -879 276
-549 -325 -65
452 132 -421
-561 -800 804
707 -940 -801
-413 -239 -296
607 347 -16
-552 257 -811
42 -559 -382
116 527 351
-319 229 -193
250 -141 -256
-811 404 209
-232 113 -752
-903 -379 -336
-500 -911 -596
-286 -590 888
-106 -704 776
-637 -116 -118
-216 -400 922
640 -418 560
660 -440 185
344 725 -252
-932 260 -553
897 -341 -827
356 266 30
875 -22 -294
-657 -205 482
874 923 -653
-476 470 -517
-981 -890 -114
-911 -762 335
576 412 513
934 -591 553
3 -573 -76
853 814 -379
-678 742 -920
486 640 -649
740 921 -641
71 -104 -901
-478 -902 -186
-996 887 528
-719 877 578
705 693 -332
-188 -181 -760
-551 187 566
-73 -187 -660
49 22 -160
438 817 -313
-543 278 101
-424 -989 111
88 923 602
680 -972 29
255 -265 -400
292 339 -722
291 -316 -194
-183 260 -188
-199 224 781
-832 -416 664
727 -156 -913
-69 146 516
594 -6 -73
-614 -444 -423
-907 592 463
865 139 617
-809 524 -233
-741 303 -948
420 -375 199
-413 -249 54
847 -310 -764
-25 203 536
142 -967 -387
595 261 762
609 -360 697
382 -617 494
-896 -890 882
113 904 869
-519 410 737
141 810 -332
-481 -686 -378
-28 -67 742
12 136 103
762 -135 -702
-667 -639 -509
548 639 793
-379 790 -134
714 -166 469
640 16 -918
-758 625 926
-42 330 473
993 490 163
211 -54 574
156 936 756
378 -884 -301
260 5 326
592 -504 -594
463 956 -264
-683 545 599
-265 492 745
-168 869 409
-718 633 401
609 -627 22
721 -412 393
-668 244 -391
-478 -655 360
975 -406 -774
367 -894 206
848 -109 424
938 -116 -646
-793 764 771
707 373 -64
-420 913 -189
945 921 558
573 -363 895
569 -80 49
934 436 -246
888 541 724
38 55 745
-258 -588 563
805 156 748
129 138 -460
904 -988 -695
970 216 -792
472 844 -577
-938 -898 -846
392 -522 -272
948 363 -25
-372 -862 -340
-433 874 534
-508 -481 382
532 895 -634
-994 -661 297
651 -766 476
669 -904 -179
-225 834 918
-534 8 -194
622 520 -458
-296 -179 -10
-850 -769 -319
925 -286 -262
286 738 666
-855 695 -725
777 -615 -383
281 258 -942
-109 -759 120
-328 628 -611
993 -360 -140
-49 -65 -530
335 -376 256
-597 -545 253
272 -333 847
-636 709 701
-446 511 816
322 -569 15
409 -291 -975
-923 666 378
428 -430 -769
560 412 715
-447 693 -243
142 117 -626
157 768 812
780 -843 -166
-967 94 491
839 -387 364
-391 379 178
969 -44 -497
425 577 88
153 363 -894
-738 -749 -694
-561 -41 815
-47 -271 543
-50 871 780
49 234 487
679 -920 -285
-311 522 -342
-254 -216 305
-130 -675 -667
-373 966 -283
284 -480 -459
-352 -920 -408
29 -501 574
-254 -98 84
-602 -164 -1000
-537 -891 -191
-33 651 -69
-624 272 -576
-132 -294 247
-267 -249 285
672 658 117
727 970 -400
850 -375 -151
-79 574 545
-856 172 -358
934 710 571
-152 -950 540
-40 -290 92
501 -567 -812
-637 37 -370
746 -669 315
353 -258 -179
267 308 -614
-398 -383 -309
-45 -583 -992
540 -707 -302
557 -137 592
-299 360 244
-709 -792 50
-930 888 -570
-645 -702 150
-176 -851 -339
-639 725 -90
-578 -138 590
292 192 269
987 734 -438
142 -962 265
-793 -676 78
-473 843 -410
194 432 -829
-145 675 219
-961 -353 -587
-155 -826 738
130 -736 388
-844 653 -444
302 353 -112
-920 -320 -253
140 -169 492
911 801 702
697 -386 -16
-808 -340 -368
968 672 291
-444 -424 879
755 -615 724
-114 262 795
609 -862 -394
-336 -542 -68
-446 233 -906
921 137 -466
668 485 -110
-298 285 -249
729 201 -865
-288 -940 439
-906 -653 376
291 540 418
-241 443 302
8 56 -46
73 -975 -481
-631 791 -790
645 -601 692
142 538 -522
-938 -792 -319
615 339 -824
642 -647 535
-868 -214 -399
345 511 206
558 -223 222
908 -72 841
555 75 557
-181 720 -88
-924 -876 614
-61 -564 -915
-684 -282 821
882 -110 126
865 696 -316
-363 158 435
-194 -323 871
967 -500 -725
220 -676 230
-180 879 559
-402 28 -858
548 547 540
-597 -175 210
513 -283 957
-936 -941 -685
923 967 -338
-785 -675 292
184 340 -875
908 -209 302
1000 746 -259
994 -15 -326
-6 -580 204
834 -621 772
510 108 -565
-793 -254 -672
-941 946 857
-829 -493 510
505 -1000 499
-715 650 30
-682 204 94
-818 -966 182
235 933 -990
388 139 -165
703 -280 -149
86 -130 654
-607 886 71
511 -901 883
-10 -847 -911
18 686 970
-157 -489 -263
932 42 455
315 969 -252
-551 -377 -114
585 880 586
-711 -776 -401
1000 166 538
-491 -404 243
521 451 -394
379 -512 -696
738 363 -882
705 578 -36
727 -409 933
-906 652 -10
606 -866 -911
932 -22 -214
494 -787 -644
-208 -298 417
-104 578 998
325 -829 619
983 -902 48
-838 -463 279
-920 323 -572
977 427 -152
603 -381 532
-697 -970 277
-577 165 -457
-202 -720 -50
-751 959 -147
268 -645 703
-616 570 -199
-28 973 503
355 102 386
-215 -747 231
118 -243 686
-310 -789 972
662 -114 -163
-797 -381 -676
-203 -349 397
524 -308 -656
765 712 -599
-952 -614 -13
965 485 75
-184 -763 -623
879 -46 711
-912 53 943
850 47 398
244 -544 630
956 -542 -266
-86 -354 -281
-680 69 835
-611 676 545
-541 783 -38
-740 315 -564
-917 753 -86
-431 -586 315
369 300 -23
856 -938 777
589 438 586
104 -979 314
124 -341 831
757 441 853
135 -247 878
-531 -506 -724
-230 701 -817
786 -843 780
182 -923 -976
-979 -307 188
-648 663 480
-267 670 -450
-368 -767 1000
-469 -448 647
853 674 -164
250 974 686
225 -217 -423
579 -434 259
504 414 469
606 710 554
814 -220 749
542 656 944
536 970 -546
-909 934 -467
-528 652 -283
-956 -819 748
-825 49 427
-924 -407 -695
-935 238 621
311 -882 843
847 -510 -138
-465 301 115
224 586 -551
182 -876 452
-236 -379 -496
982 -3 113
59 -792 671
-167 -568 -410
534 -632 724
959 54 682
608 242 -656
796 289 -286
497 134 401
919 747 677
-17 426 -447
907 -368 -873
-145 -219 27
195 -133 420
267 -439 -679
373 -835 -637
-727 688 -437
848 160 84
622 304 483
137 -595 -366
-573 340 -632
996 -617 -813
816 397 523
318 -976 -720
-884 -143 -391
156 -911 -54
690 -170 -468
-512 -247 -427
318 844 737
-732 -764 733
760 88 311
85 -456 651
-591 141 184
-167 -924 -266
-809 484 -113
-741 -267 900
490 -93 891
329 997 -335
904 -639 227
984 224 -882
-159 614 -481
-54 296 366
558 -862 123
111 90 -773
237 574 288
-320 -120 788
505 497 -526
338 896 -245
-403 817 -445
-790 254 835
-791 894 120
218 -938 99
-226 820 -862
-670 664 942
999 -460 -962
312 267 -961
915 727 23
-580 392 -879
-261 -20 984
296 866 939
-393 -773 -291
-251 162 269
345 445 -998
834 163 -583
-620 -306 265
-641 -988 -487
31 -75 211
-56 192 14
738 -574 318
575 960 999
159 993 -157
450 88 -630
675 375 -30
156 -163 -501
-661 -313 711
-912 -464 -145
32 -624 574
-538 -136 999
700 -516 777
-884 -891 -32
-156 562 -837
-114 181 -209
-768 982 -502
