100
 0  4.57562  -6.85034  -0.0952381  0.5  -1.09388  0.0833333  -2.17937  16.7741  -1.66667  10.328  0  -0.333333  0  0  -18.8779  0  -16.5926  0.592593  5.49074  0.67619  -5.27654  0  0.592593  -2.161  -33.1512  1.31687  0  -4.36584  0  0  -2.09259  0.333333  0  0  -6.63704  0  -17.8242  -34.5516  -0.0238095  -0.149077  0  8.14286  0.790123  -2.14701  0  0.191327  0  0  -2.66667  0.571429  0  -2.62894  -1.16667  -3.08211  -1.44938  3.2133  -17.2758  0.0382653  3.87037  0.0544218  1.02737  8.83333  -0.542944  -20.1806  0.592593  -1.9003  0.592593  0.704932  0.0273324  13.8021  -0.790123  8.92275  0  21.7653  4.91358  -53.5047  9.46931  -60.0354  1.5  1.8  0.1875  -1  0.222222  1.13228  16.8296  -0.466667  0.428997  -3.31852  0  -1.18519  -0.790123  -214.019  0  75.0793  13.5748  -20.782  0.471429  -18.8779  -0.222222 
 0  0  0.154951  0.21164  0  0  0  0.697531  0  1.11111  0  1  0  0  0  0  0  0  0  0  0  0  0  0  1.48148  0  0  0  -1.38889  0  0  -0.185185  -1.85648  0  0  0  0  4.58095  -2.98148  0  2.40741  0  -3.05397  0  -0.253968  0  0  0  0  0  0  0  -0.180272  0  0  1.2963  0  -0.740741  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  -0.5  -0.296296  -2.66667  0.929705  0  0  0  0  1.18765  0.166667  0  0  0  0  0  0  0  -1.18519  -5  -2.73122  0.0846561  -0.793651  0  0  -0.0765432 
 0  -1.875  0.535714  -0.857143  0  0  0  -0.111111  0.166667  -1  0  0  1  0  0  0  0  0  0  -2.25  0  0  0  0  -1.33333  0  0  0  0.875  0  0  0.166667  0  0  0  0  0  5.14286  0  0  0  0  -3.42857  0  -0.240179  0  0  0  0  0  0  0  0.428571  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  -0.0246914  0.266667  0.333333  3.21429  0  0  0  0  0  0  0  0  -1  0  0  0  0  1.06667  0  -4.62  -0.0761905  0.5  0  0  0 
 0  0.0970018  -1.05093  -0.042328  0.0555556  -0.00302343  0.00925926  2.42451  3.5164  -0.222222  0.334537  -1  0  1  0  -0.45616  0  -0.407407  0.47619  0.116402  0.0010582  -1.1351  0  0.47619  -0.289494  -0.811036  0.0323339  0  -2.97195  0  0  -0.687831  -0.0185185  0  0  3.83704  0  -2.3388  0.639746  -0.0026455  -0.0849553  0  0.777778  0.0194004  -0.0984577  0  0.0212585  -0.8  -1.06667  -2.14286  0.730159  0  -1.22935  -0.12963  -0.0744751  -2.71088  0.246158  -0.430127  0.0042517  0.224868  0.00604686  0.024825  0.981481  -0.0124732  -0.486919  0.47619  -0.0436562  0.47619  0.856104  0.00303693  0.361149  1.76508  1.9997  0  0.521326  0.335097  -1.24542  0.641799  -12.2615  0.166667  0.2  0.0208333  -0.111111  0.0246914  0.0332577  3.5164  -1.1037  0.0106293  -0.0814815  0  -0.0291005  7.9806  -4.98167  6.4  3.26245  0.314458  -1.8811  -0.0809524  -0.45616  1.04198 
 0  0  -1.17583  0  0.615234  -1.51429  0.9375  -0.267857  0  0  0.172012  0  0  0  1  -0.364583  0  0  0.47619  0.75  0.0535714  0  0  0.47619  0  -0.645833  0  0  -0.940873  0.703125  -1.40625  -0.4  -0.527344  0  0  0  0  0  -3.76433  -0.267857  0.410156  0  0  0  0  0  -0.820312  0  0  0  0  0  0.242289  -1.25  -0.997024  0.00238095  4.0381  -1.88216  0  0  0  0.332341  0  0.153061  -0.425347  0  0.535714  0  0  0  0  0  0  0  0.401361  0  -1.04167  0  -6.91214  0  0  0.230713  0  0  0.234375  0  0.0107143  0  0  0  0  -0.571429  -4.16667  0  1.57259  -1.08962  -6.51978  1.50357  -0.364583  0 
 0  0  -5  9  0  -0.96  0  0  0  0  -3.31542  0  0  0  0  1  0  0  0  0  0.6  0  0  0  0  0  0  0.428571  0  0  -5  0  0  0  0  0  0  -9.91837  -2  0  0  0  6.61224  0  18  2  0  0  0  15  -2.57143  1.11111  0  0  0  -0.137778  0.893333  -1  0  0  0  0  7.71429  0  0  0  0  0  -3  0  0  0  0  0  0.171429  0  0  0  -31.6  1.28571  -8.1  0  -0.857143  0  0  0  -0.62  0  0  0  0  6.4  0  0  7.71429  0  0  3.00857  0  0 
 0  0  0  0  0  0  0  2.5  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0.257143  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  -0.142857  0  0  0  -1  0  0  0  0  0  0  -0.222222  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  -1  0  0  0  0  0  0  0  0  0  0  0  0  1 
 0  -1.06667  -3.27763  0  0  0  0  -19.2  0  0  -2.1649  0  0  0  0  5.12  0  0.466667  0  -1.28  0  0  0  0  0  8.96  -0.355556  0  13.3837  0  0  5.44  0  0  -0.8  0.4  0  0  10.6919  0  -0.213333  0  0  -0.213333  -0.266667  0  0  0  7.68  0  -4.8  0  8.15527  0  0.721633  23.3067  0  4.64593  0  -0.64  0  -0.240544  0  0.149271  5.47556  0  0.522449  0  -5.6  0  -3.65714  -17.28  0  0  -5.05143  -1.06667  12.6286  -1.28  -5.26581  0  0  0  0  0  -0.365714  0  7.68  0  0  0  0.32  -57.3867  50.5143  0  -19.743  -3.20726  11.9776  0  5.12  -7.68 
 0  -1.90476  -0.413203  0  0  0  0  0  3.29524  -0.571429  -1.96825  0  0.571429  0  0  3.62963  0  3.5  1  -2.28571  0  -1.06667  0  1  -0.761905  6.85185  -1.03968  0  -2.37466  0  0.857143  0.595238  -0.380952  0  0  1.4  0  1.87211  6.58711  0  0.25  0  -1.95918  -0.166667  0.22585  0  -0.833333  0  0  -7.07143  0  -0.190476  -0.659309  0  0.592593  1.83951  0.785714  3.29355  0  -0.5  0  -0.197531  0  -0.0738581  3.84568  1  -0.258503  1  0  -0.119048  -2.85714  -1.33333  2.45714  0  -4.14815  -2.61905  10.5228  -1  -6.07922  0  0  0  0  0  -0.285714  3.2  0.777778  0  0.7  0  0.25  0.166667  42.091  0  -14.4515  -2.67728  2.78636  -0.777778  3.62963  0 
 0  0.833333  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0.208333  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 
 0  4.6412  -6.73177  1.65476  0.158203  -1.62721  0.0833333  -2.17937  17.6944  -1.5  9.68908  0  -0.5  0  0  -17.3116  0  -15.5556  0.888889  5.56944  1.00952  -5.59259  0.625  0.888889  -1.93878  -30.6836  -0.327932  0.0765306  -4.41088  -0.390625  0.78125  1.09028  -0.166667  0  0  -6.22222  0  -18.9974  -32.0331  -0.0238095  -1.36382  0  8.71429  -0.196759  -1.9994  -0.555556  0.647056  0  0  -4  0.571429  0  -1.83507  -1.16667  -2.33471  -0.97037  4.78367  -16.0166  -0.308957  3.72222  0.358241  0.778236  8.83333  -0.50839  -20.8643  0.888889  -1.77937  0.888889  0.704932  0.0273324  12.9556  -1.18519  9.65079  0  20.2745  -0.539352  -49.5842  9.17302  -60.3906  1.5  1.8  0.0593262  -1  0.222222  -0.337302  17.7778  -0.533333  0.595663  -3.11111  0  0.295139  0.196759  -198.337  0  70.9523  12.8699  -16.1492  1.07143  -17.4902  -0.222222 
 0  0  1.5  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  -34.7143  0  0  0  0  23.1429  0  0  0  0  0  0  0  0  0  0  -3  0  0  0  0  0  4.5  0  0  27  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  9  4.5  0  0  -3  0  0  0  0  0  0  0  0  0  0  0  27  0  0  0  0  0 
 0  0  0.992857  2.57143  -0.546875  0  0  0  0  0  -0.15873  0  0  0  0  0.609788  0  0  0  0  0  0  1  0  0  0.62963  -2.5  0.122449  1.05  -0.625  1.25  4.9  0  0  0  0  0  0  0.588134  0  -1.86458  0  0  -1.5  0  -0.888889  0.729167  0  0  0  0  0  0.514286  0  0.886243  0  0  0.294067  -0.555556  0  0.486111  -0.295414  0  0  -3.12191  0  0  0  0  0  0  0  0  0  -0.37037  -7.5  0.925926  0  5.95714  0  0  -0.205078  0  0  -2.57143  0  0  0  0  0  2.25  1.5  3.7037  0  -1.47111  0.227807  5.91746  0  0.324074  0 
 0  0  -0.639161  -0.026455  0  -1.8125  0  -3.83273  1.23958  -0.138889  -1  -0.125  0  1.75  0  0  -0.1875  0  0  0  0  -0.413194  0  1  11.1898  0  0.416667  0  0.125397  0  0  -0.726852  0.185185  0  0  7  0  -10.924  0.372685  0  -3.42593  0  7.00719  0.25  2.10853  0  0  -1.4  0.1875  0  -0.571429  0  0.085034  0  0  -0.0740741  4.83333  0.0925926  0  0.738281  -0.375  0.25  4.42969  0  0.583333  0  0  0  -0.666667  0  0  0  0  0  0  1.25  -2.23796  0.333333  -5.22949  0.738281  -1  0  -0.492188  -0.123457  0.428571  1.23958  0.395833  0  0  0  -0.375  -0.25  -8.95185  11.825  9.05109  1.95192  0.0992063  2.55357  0  -1.48865 
 0  0  -2.5  0  -6.125  -0.444444  0  14.7  1  0  -0.680272  0  0  0  0  1.38889  0  0  0  0  0  -1.66667  0  0  1  0.555556  0  0  0  -7  0  0  0  0  0  0  0  57.8571  13.0206  0  6.4375  0  -38.5714  0  -0.171429  0  3.125  0  0  0.25  0  0  0  5  0.226757  0  1.18519  1.26029  0.625  -7.5  0.888889  -0.0755858  -45  0  1.62037  0  0  0  0.625  0.446429  0  0  0  0  -1.5873  3.26667  3.76825  -44.1  -15  -7.5  0  -2.67188  5  0  0  0  0  1.5625  0  0  0  0  15.073  0  -49.5219  -0.950668  1.36054  0  1.38889  0 
 0  0  -2.51429  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  2.1  0  -2  0.8  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  1.02857  0  0  -2  0  0  0  0  0  0  0  0  0  0  0  0  1.16667  0  0  0  0  0  0  0  0  0  -18.0857  0  0  0  0  0  0  0  0  0  0  0  0  12  0  0  -0.72  0  1.2  0  0  0 
 0  1.40625  17.4613  0  -0.546875  0  0  -21.4667  21.2833  0.75  -0.920635  0  -0.75  0  0  1.87963  0  0  0  1.6875  8.58667  0.0416667  0  0  1  0.418519  1  0.0833333  -1.35625  -0.625  17.0667  -0.391667  0.232143  0.277778  0  0  -5.36667  -10.1155  3.41118  -21.4667  -2.11458  0  6.77143  0  0.180134  0  4.22917  0  0  5.35208  -0.0333333  0  -0.307143  0  1.14021  0.0666667  0  1.70559  -0.555556  0  0.486111  -2.55785  0  -1.75  2.1929  0  0  0  -0.0388889  2.45  0  0  0  0  -2.14815  2.64286  5.17037  0  104.868  0  0.333333  -8.2332  0  -1.63333  0.119048  0  0  0  0  0  0  -0.4  20.6815  0  2.16056  -0.843798  6.06627  0  1.87963  0 
 0  0  2.625  0  -1.09375  0  0  0  -0.116667  0  -0.31746  0  0  0  0  0.648148  0  0  0  0  0  0.0833333  0  0  0  0.259259  0  0.166667  0  -1.25  2.5  0  -0.535714  0.555556  0  0  0  0.0833333  1.17627  0  -0.729167  0  0  0  0  0  1.45833  0  0  -0.0291667  0  0  0.714286  0  1.77249  0  0  0.588134  -1.11111  0  0.972222  -0.590829  0  0  0.756173  0  0  0  0  0  0  0  0  0  -0.740741  -0.714286  1.85185  0  15.75  0  0.666667  -0.366406  0  0  0.238095  0  0  0  0  0  0  0  7.40741  0  -2.22222  0.455614  10.6349  0  0.648148  0 
 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 
 0  0  0  0  0.875  0  0  -2.1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  -1.5  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  -0.466667  0  6.3  0  0  0  0.328125  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 
 0  -3.83333  1.85714  -1.37143  0  0  0  -4  4.26667  -1.6  0  0  1.6  0  0  0  0  0  0  -4.6  1.6  0  0  0  -2.13333  0  0  0  1.4  0  1  0.266667  0  0  0  0  -1  5.65714  0  -4  0  0  -3.77143  0  -0.592619  0  0  0  0  1  0  0  0.685714  0  0  0  0  0  0  0  0  -0.888889  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0.426667  0  11.1429  0  0  -1.5  0  -0.666667  0  0  0  -1.6  0  0  0  0  1.70667  0  -5.392  -0.121905  0.8  0  0  0 
 0  0.595238  0.351996  0  0  0  0  -4  -2.28571  0  1.39942  0  0  0  0  -2.85714  0  -2.5  -0.714286  0.714286  0  0.761905  0  -0.714286  0  -5  0.198413  0  3.96404  0  0  0.642857  0  0  0  -1  0  0.761905  -5.18519  0  0.119048  0  0  0.119048  -0.259354  0  0  0  1.6  3.21429  -1  0  1.58172  0  -0.466472  3.66508  -0.357143  -2.59259  0  0.357143  0  0.155491  0  -0.0832986  -3.05556  -0.714286  -0.291545  -0.714286  -1.16667  0  2.04082  -2.64762  -1.7551  0  3.26531  0.238095  -8.16327  0.714286  7.68341  0  0  0  0  0  0.204082  -2.28571  1.6  0  -0.5  0  -0.178571  -12.119  -32.6531  0  8.68871  2.07321  -0.953492  0  -2.85714  -1.6 
 0  2.66667  -4.0002  0  0  -2.88  0  0  8.96  0  6.4898  0  0  0  0  -12.8  0  -11.2  0  3.2  1.8  -2.98667  0  0  0  -22.4  0.888889  0  -1.95918  0  0  -1.6  1  0  0  -4.48  0  -2.98667  -29.2296  0  0.533333  0  0  0.533333  0.666667  0  0  0  0  0  0  0  -0.9596  0  -2.0898  -0.08  7.68  -14.6148  0  1.6  0  0.696599  0  -0.373178  -13.6889  0  -1.30612  0  0  0  9.14286  0  4.48  0  15.1429  2.66667  -36.5714  3.2  -38.8812  0  0  0  0  0  0.914286  8.96  -0.36  0  -2.24  0  -0.8  18.6667  -146.286  0  44.5574  9.28798  -13.6583  3.24  -12.8  0 
 0  0  3.375  0  -1.96875  0  0  0  1.05  0  -0.571429  0  0  0  0  1.16667  0  0  0  0  0  -0.75  0  0  0  0.466667  0  -1.5  0  -2.25  4.5  0  0  1  0  0  0  -0.75  2.11728  0  -1.3125  0  0  0  0  0  2.625  0  0  0.2625  0  0  0  0  3.19048  0  0  1.05864  -2  0  1.75  -1.06349  0  0  1.36111  0  0  0  0  0  0  0  0  0  -1.33333  0  3.33333  0  20.25  0  1.2  -1.13203  0  0  0  0  0  0  0  0  0  0  13.3333  0  -4  0.820106  19.1429  0  1.16667  0 
 21  -1.62222  7.09493  0.190476  -1.3125  0  0  4.82778  -7.3  1  -6.38587  0  0  3.5  0  11.4444  0  10  0  -2.66667  0  2.43333  0  0  1.33333  18.9778  -0.740741  0  -2.49735  -1.5  3  1.16667  -1.125  0  1  17.7333  0  4.90952  16.7695  0  -0.652778  0  -1.65079  -0.444444  0.77328  0  1.75  -2.8  -1.5  0  -0.201058  0  -2.72319  0  4.01134  -3.35935  0  9.25977  0  -1.33333  0.675  -0.837113  -2  0.310982  12.3148  0  1.08844  1.25  -0.234568  0  -7.61905  3.375  -4.23333  -0.9  -14.0794  -2.22222  34.9317  -5.06667  50.7821  0  -0.9  -0.492188  0  -0.111111  -1.2619  -7.3  -1.38272  0  1.86667  0  0.666667  0.444444  139.727  22.0429  -42.7285  -7.75198  22.641  0.150794  11.4444  1.61111 
 0  0.694444  2.65964  0  -1.96875  -0.526749  0  -25.3333  25.3333  0  -0.933233  0  0  0  0  2.81276  0  0  0  0.833333  10.1333  0  0  0  1.18519  1.06161  0  0  -0.133333  -2.25  2.62698  -0.0507937  1.625  0  0  1  -6.33333  -16.2857  5.10463  -25.3333  6.31713  0  10.8571  0  -0.0295635  0  6.3287  -0.2  0  12.3333  -0.0634921  0.444444  4.43469  0  3.45923  0.126984  0.737997  2.55232  -1.25926  0  2.8035  -6.7827  0  0  3.28155  0  0  0  0.666667  6.86243  0  0  0  0  -3.21458  0  7.79941  0  16.1483  0  0  -10.2383  0  -4.22222  1.5  0  0  1.85185  0  0  0  -0.761905  31.1976  1.6  3.35309  -0.306611  20.6792  0  2.81276  0 
 0  -1.83333  2.10704  0  0  0  0  1  -9.8381  0  -4.25663  0.714286  0  -0.714286  0  8.8  0  6.91667  0  -2.2  -1.6  1.94603  0  0  0  15.4  -0.611111  0  3.31569  0  0  1.85  0  0  -0.125  -0.0571429  1  4.51746  15.1177  4  -0.366667  0  -1.71429  -0.366667  -0.458333  0  0  0.571429  1.2  -1  -0.75  0  1.87401  0  1.41888  3.64167  0  7.98519  0  -1.1  0  0.41593  0  0.25656  9.41111  0  0.897959  0  -0.875  -1  -6.28571  -2.7  -2.8  0  -9.93214  -1.83333  24.8304  -2.2  21.4601  0  0  1.5  0  0.666667  -0.628571  -5.8381  1.2  0  1.4  0  0.55  -8.63333  99.3214  -4.57143  -32.9332  -6.30612  10.4079  0  8.8  -1.2 
 0  0  -1.16667  -0.285714  0  -0.518519  0  -1.61667  -0.233333  -1.5  -0.764952  0  0  0  0  1.62037  0  0  0  0  0.234375  -0.944444  0  0  -0.833333  -1.46123  0  0  0  0  0  0.25  0  0  0  0  0  69.1429  0.753172  0  6.51042  0  -45.4286  0  0.142857  0  3.64583  0  0  -0.0583333  0  0  0  5.83333  0.26455  -1.75  1.38272  0.376586  0.729167  -8.75  1.03704  -0.0881834  -52.5  0  0.484182  0  0  0  0.729167  0.520833  0  0  0  0  -1.78489  0  4.7963  3.6  -7  -9.375  0  0.0875  5.83333  0.166667  0  0  0  1.82292  0  0  0  0  19.1852  0  -58.7556  -1.2234  1.5873  0  1.62037  -0.166667 
 0  0  0.141669  0.1935  0  0  0  4.7806  0  1.01587  -3.42857  -4.57143  0  0  0  0  0  0  0  0  0  0  0  0  1.3545  0  0  0  -1.26984  0  0  -0.169312  0.359788  0  0  0  0  -0.0435374  6.50265  0  2.20106  0  0.0290249  0  -0.2322  0  0  0  0  0  0  0  -2.90768  0  1.14286  1.18519  0  -0.677249  0  0  0  -0.380952  0  0  0  0  0  0  0  0  0  0  0  0  -8  2.59683  19.7291  -6.6381  0.850016  0  0  0  0  -0.0112875  -0.761905  0  0  0  0  0  0  0  78.9164  22.8571  -23.2057  -5.00197  6.13152  0  0  1.02716 
 0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  -0.4  0  0  0  -8  0  0  0  0  0  0  0  0  0  0  0  0  1.46939  -5.625  1  0  0  -0.979592  0  1.37143  0  0  0  0  0  0  0  0  0  0  0  0  -2.8125  0.214286  0  0  0  0  0  0  -0.119048  0  0  0  0  0  0  -0.102041  0  0  0  1.6  0  -4.5  0  0  -0.142857  0  0  0  0  0  0  0  0  0  18  6.4  0  -3.06286  -0.457143  0  0  0  0 
 0  0  0.0154951  0.021164  0  0  0  0.369753  0  0.111111  0  -0.5  0  0  0  0  0  0  0  0  0  0  0  0  0.148148  0  0  0  -0.138889  0  0  -0.0185185  0.0393519  0  0  0  0  -0.0047619  0.601852  0  0.240741  0  0.0031746  0  -0.0253968  0  0  0  0  0  0  0  -0.318027  0  0  0.12963  0  -0.0740741  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0.25  -0.0296296  -0.266667  0.0929705  0  0  0  0  -0.00123457  -0.0833333  0  0  0  0  0  0  0  -0.118519  2.5  0.0868783  0.00846561  -0.0793651  0  0  0.112346 
 0  -0.694444  43.4286  0  -25.1719  0.75532  0  -91.2381  91.2381  0  -6.54523  0  0  0  -0.142857  12.4558  0  0.222222  0  -0.940476  36.4952  0  0  0  -1.18519  5.0458  13.3333  0  -0.0809524  -28.7679  43.4087  -23.9492  42.2455  0  0.333333  5.28571  -22.8095  -58.6531  13.6049  -91.2381  -15.4942  1  39.102  8  0.0295635  0  28.0255  -1.05714  0  16.8095  0.0634921  -0.444444  -21.1289  0  29.7241  -0.126984  -1.34752  11.3025  -9.81217  0  8.1965  -30.1832  0  -0.0408163  33.1984  0  -0.142857  0  0.833333  23.3519  1  0  0  0  -14.2352  40  35.8249  0  260.381  0  -1  -43.6537  0  -15.2063  6.68452  0  0  1.89815  0  0  -12  -7.2381  143.3  8.45714  2.65689  6.27768  178.298  -0.228571  12.4558  0 
